종목코드,종목명,날짜,개인,외국인,기관계,금융투자,보험,투신,은행,기타금융,연기금,기타법인,기타외인,사모펀드
A207940,삼성바이오로직스,20220801,-11116,15702,-3004,-2271,1912,-1972,-20,3,7205,-1512,-70,-7861
A207940,삼성바이오로직스,20220804,-7139,8206,-1131,-3137,-1149,788,0,63,6761,168,-104,-4457
A207940,삼성바이오로직스,20220803,-4063,3447,579,-157,-1162,97,0,51,2869,23,14,-1119
A207940,삼성바이오로직스,20220805,-35099,10341,27619,4271,2426,4759,-14,117,16333,-2209,-652,-273
A207940,삼성바이오로직스,20220808,-7668,4612,2807,-4697,-764,-323,42,330,8245,57,192,-26
A207940,삼성바이오로직스,20220810,-4733,6387,-398,-1998,-1434,-1760,133,-115,6580,-1217,-39,-1804
A207940,삼성바이오로직스,20220809,-6343,6051,1710,769,-513,-1794,0,-9,4774,-1381,-37,-1517
A207940,삼성바이오로직스,20220812,-22515,5163,19553,9361,-482,1772,25,-100,9525,-2109,-92,-548
A207940,삼성바이오로직스,20220811,-12062,5364,8119,7501,32,819,25,0,117,-1383,-38,-375
A207940,삼성바이오로직스,20220816,3037,-977,-1364,-1160,-263,-1088,46,0,2835,-296,-400,-1734
A207940,삼성바이오로직스,20220818,35486,-5128,-30497,-6766,-3724,-9510,-32,95,-9343,273,-134,-1217
A207940,삼성바이오로직스,20220817,32242,-5180,-27101,413,-3613,-10024,-32,-85,-11942,192,-153,-1818
A207940,삼성바이오로직스,20220819,4055,-538,-3408,-1788,-109,-3449,0,0,4487,-88,-21,-2549
A207940,삼성바이오로직스,20220822,5217,-637,-4683,-2847,-166,-3442,-524,-17,5581,63,40,-3268
A207940,삼성바이오로직스,20220824,35778,-39040,2160,-5811,24,-1896,93,-89,11540,923,179,-1701
A207940,삼성바이오로직스,20220823,21124,-19184,-2663,-3168,-317,-2170,56,-98,3104,554,169,-70
A207940,삼성바이오로직스,20220826,-1064,-14787,16432,3586,1404,-261,62,-53,10976,-626,45,718
A207940,삼성바이오로직스,20220825,-1999,-5544,7661,2585,1245,119,12,-21,3891,-136,18,-170
A207940,삼성바이오로직스,20220830,12420,-4167,-8566,-9504,-2074,-3544,74,252,14538,169,144,-8308
A207940,삼성바이오로직스,20220829,6400,-787,-5859,-5954,-1907,-2400,33,180,7846,111,135,-3657
A207940,삼성바이오로직스,20220901,16002,-7852,-8298,-12696,-333,-146,-48,-123,7677,256,-108,-2629
A207940,삼성바이오로직스,20220831,4252,-2990,-1219,-2325,-187,494,-34,-136,2195,-17,-26,-1226
A207940,삼성바이오로직스,20220902,-6934,-2723,9740,-1896,-74,466,0,7,11863,43,-126,-626
A207940,삼성바이오로직스,20220905,34640,-28687,-7279,-2303,-243,-240,0,0,-4562,1067,259,69
A207940,삼성바이오로직스,20220907,3949,-17073,12582,-862,-805,-508,859,283,14351,612,-70,-736
A207940,삼성바이오로직스,20220906,1537,-3739,2162,-1599,-888,84,734,244,4103,142,-102,-516
A207940,삼성바이오로직스,20220908,5188,-17726,12471,17110,227,-5858,3,49,-29,63,4,969
A207940,삼성바이오로직스,20220913,-32150,-1479,33918,11197,1082,4557,218,18,12417,-119,-170,4429
A207940,삼성바이오로직스,20220915,25994,-32486,5364,-15388,1115,1304,280,-26,21759,933,195,-3680
A207940,삼성바이오로직스,20220914,-530,-15893,16498,-7294,1174,2970,63,-26,20131,-54,-21,-520
A207940,삼성바이오로직스,20220916,6086,320,-6654,-2154,-59,-1061,197,-3,1293,234,14,-4867
A207940,삼성바이오로직스,20220919,-5359,-4297,10155,1377,918,931,63,0,7514,-512,13,-648
A207940,삼성바이오로직스,20220921,27351,-37935,9413,2467,-304,-1112,118,0,8895,1086,85,-651
