,단어,빈도
10992,렬,2
10993,2754,2
10994,2009,2
10995,우여곡절,2
10996,한중,2
10997,항의,2
10998,외풍,2
10999,레터,2
11000,정관,2
11001,워싱턴주,2
11002,칼럼니스트,2
11003,438,2
11004,467,2
11005,495,2
11006,895,2
11007,885,2
11008,850,2
11009,1035,2
11010,4463억,2
11011,수명,2
11012,21만,2
11013,1645억,2
11014,413,2
11015,더존,2
11016,510,2
11017,철관,2
11018,김선,2
11019,필살기,2
11020,강관,2
11021,황제,2
11022,불패,2
11023,무혈,2
11024,상반,2
11025,금융감독원장,2
11026,파열음,2
11027,윤석,2
11028,대답,2
11029,끼리,2
11030,양현,2
11031,박종태,2
11032,폴리텍,2
11033,학장,2
11034,디제잉,2
11035,리부트,2
11036,디제이,2
11037,데모,2
11038,8741억,2
11039,5535억,2
11040,71,2
11041,뉴스룸,2
11042,https,2
11043,아토피,2
11044,옥석,2
11045,1637억,2
11046,675,2
11047,656,2
11048,상충,2
11049,애틀랜타,2
11050,991,2
11051,797,2
11052,678,2
11053,670,2
11054,754,2
11055,011,2
11056,257033,2
11057,523,2
11058,자주,2
11059,벚꽃,2
11060,장단점,2
11061,악조건,2
11062,925,2
11063,양도,2
11064,258179,2
11065,1064,2
11066,300,2
11067,8217억,2
11068,충청,2
11069,774,2
11070,93,2
11071,116,2
11072,98,2
11073,780억,2
11074,2348,2
11075,1926,2
11076,180,2
11077,1381,2
11078,1341,2
11079,1193,2
11080,257633,2
11081,415487,2
11082,수리논리,2
11083,6646억,2
11084,13185원,2
11085,048,2
11086,90902,2
11087,125,2
11088,91075,2
11089,산악,2
11090,공설,2
11091,운동장,2
11092,가장,2
11093,태화강,2
11094,기성세대,2
11095,고래잡이,2
11096,돌고래,2
11097,유산균,2
11098,온양,2
11099,703,2
11100,384,2
11101,2107,2
11102,2796,2
11103,1372,2
11104,1267,2
11105,545,2
11106,앤지,2
11107,3240억,2
11108,캐네디,2
11109,유학,2
11110,에스크로,2
11111,롯데리아,2
11112,1445억,2
11113,866억,2
11114,997,2
11115,253조,2
11116,224,2
11117,973,2
11118,BGF,2
11119,박송,2
11120,드럼,2
11121,김지석,2
11122,애드리브,2
11123,합주,2
11124,화근,2
11125,257591,2
11126,566,2
11127,595,2
11128,예단,2
11129,휴대전화,2
11130,앞장,2
11131,1881억,2
11132,2172억,2
11133,1004억,2
11134,13050원,2
11135,90006,2
11136,가곡,2
11137,기악곡,2
11138,아악,2
11139,장엄,2
11140,휘,2
11141,가미,2
11142,즉흥,2
11143,보사,2
11144,신명,2
11145,르그,2
11146,크루,2
11147,Simon,2
11148,57149,2
11149,TCC,2
11150,무게중심,2
11151,갤러리아,2
11152,환금,2
11153,재치,2
11154,막내아들,2
11155,지옥,2
11156,살길,2
11157,풋,2
11158,게임빌,2
11159,제약업,2
11160,메리츠화재,2
11161,몬테네그로,2
11162,257149,2
11163,1871억,2
11164,전가,2
11165,959,2
11166,90384,2
11167,572,2
11168,546,2
11169,1423,2
11170,1154,2
11171,1020,2
11172,칼리,2
11173,파나마,2
11174,인내력,2
11175,황홀,2
11176,커플,2
11177,농담,2
11178,기운,2
11179,톈진,2
11180,78,2
11181,469,2
11182,생명연,2
11183,농축,2
11184,윤호,2
11185,5427,2
11186,414622,2
11187,23693,2
11188,PCB,2
11189,테츠,2
11190,엠코,2
11191,432,2
11192,1222,2
11193,3453억,2
11194,628억,2
11195,170354,2
11196,193823,2
11197,619,2
11198,516,2
11199,1593,2
11200,8855,2
11201,스와프,2
11202,501,2
11203,포이,2
11204,468,2
11205,1183억,2
11206,1431억,2
11207,2128억,2
11208,448,2
11209,3804,2
11210,1437,2
11211,1189억,2
11212,488,2
11213,재규어,2
11214,진테,2
11215,라피,2
11216,센다,2
11217,linker,2
11218,065,2
11219,풍류,2
11220,입장료,2
11221,1032,2
11222,1428,2
11223,종속,2
11224,하바네라,2
11225,La,2
11226,베사,2
11227,데오,2
11228,앙상블,2
11229,창단,2
11230,김병현,2
11231,김민경,2
11232,박종덕,2
11233,바이올린,2
11234,반도네온,2
11235,최지연,2
11236,메조소프라노,2
11237,김혜영,2
11238,89894,2
11239,반대편,2
11240,파울리,2
11241,막걸리,2
11242,청포도,2
11243,자몽,2
11244,카이피리냐,2
11245,마르코스,2
11246,사우,2
11247,케이팝,2
11248,덮,2
11249,실바,2
11250,고추장,2
11251,배추김치,2
11252,깍두기,2
11253,오이소박이,2
11254,부추김치,2
11255,갓김치,2
11256,한식당,2
11257,정동원,2
11258,튀김,2
11259,아랍,2
11260,고기,2
11261,키비,2
11262,야키소바,2
11263,렐,2
11264,호기심,2
11265,김춘진,2
11266,농수산,2
11267,종주국,2
11268,421,2
11269,560,2
11270,1125,2
11271,252333,2
11272,무역흑자,2
11273,스텔,2
11274,란티스,2
11275,차종,2
11276,252332,2
11277,1091억,2
11278,988억,2
11279,217,2
11280,88995,2
11281,2438억,2
11282,1770억,2
11283,620억,2
11284,시차,2
11285,뼈대,2
11286,최상수,2
11287,세법,2
11288,풍산홀딩스,2
11289,지스,2
11290,쌍끌이,2
11291,250805,2
11292,3102억,2
11293,투젠,2
11294,대사성,2
11295,재광,2
11296,김선진,2
11297,내정,2
11298,진용,2
11299,671,2
11300,592,2
11301,586,2
11302,286,2
11303,단발,2
11304,1943,2
11305,13704,2
11306,nd,2
11307,Wave,2
11308,250143,2
11309,위민복,2
11310,광양,2
11311,58,2
11312,임핀,2
11313,과언,2
11314,렌바티닙,2
11315,국소,2
11316,ESMO,2
11317,리포터,2
11318,인명,2
11319,산화칼륨,2
11320,Solactive,2
11321,23,2
11322,6951억,2
11323,2700원,2
11324,731,2
11325,986,2
11326,24원,2
11327,13167원,2
11328,47864,2
11329,2191억,2
11330,1344,2
11331,1232,2
11332,2906억,2
11333,시험대,2
11334,빅픽처,2
11335,13179원,2
11336,999억,2
11337,992억,2
11338,129,2
11339,이억원,2
11340,전관,2
11341,방패,2
11342,막,2
11343,처사,2
11344,박재완,2
11345,권유,2
11346,유료,2
11347,환각,2
11348,유성준,2
11349,스태티,2
11350,네이처,2
11351,밥그릇,2
11352,잣,2
11353,마피아,2
11354,내정자,2
11355,장보,2
11356,4834억,2
11357,13191원,2
11358,3372억,2
11359,60원,2
11360,13165원,2
11361,247785,2
11362,8034,2
11363,1022,2
11364,409038,2
11365,12947,2
11366,벨,2
11367,2027억,2
11368,83,2
11369,OPM,2
11370,716,2
11371,105만,2
11372,괄호,2
11373,설기구,2
11374,엔론,2
11375,교과서,2
11376,집필,2
11377,겸손,2
11378,상법,2
11379,시민단체,2
11380,형사재판,2
11381,오세아니아,2
11382,새마을금고,2
11383,비위,2
11384,직제,2
11385,명예퇴직,2
11386,정년,2
11387,양쪽,2
11388,공무,2
11389,누설,2
11390,290만,2
11391,985만,2
11392,금융기관,2
11393,감식,2
11394,경위,2
11395,승연,2
11396,속결,2
11397,문자메시지,2
11398,송영진,2
11399,3198,2
11400,5055억,2
11401,사전통지,2
11402,의도,2
11403,,2
11404,선위,2
11405,상장법인,2
11406,우울,2
11407,메탄올,2
11408,영일만,2
11409,3920억,2
11410,3116억,2
11411,353,2
11412,247587,2
11413,85392,2
11414,3092억,2
11415,705억,2
11416,927,2
11417,반출,2
11418,대개,2
11419,의적,2
11420,김성경,2
11421,국제무역,2
11422,제소,2
11423,조선소,2
11424,천수답,2
11425,33,2
11426,441,2
11427,444,2
11428,이장원,2
11429,분업,2
11430,물자,2
11431,배곧,2
11432,390,2
11433,1532억,2
11434,3423억,2
11435,1683억,2
11436,1664억,2
11437,박재현,2
11438,우종수,2
11439,재임,2
11440,조정우,2
11441,이동훈,2
11442,평등,2
11443,이미엽,2
11444,5633억,2
11445,1733억,2
11446,9505억,2
11447,여실,2
11448,예사,2
11449,리미트,2
11450,889조,2
11451,755조,2
11452,157,2
11453,341,2
11454,37,2
11455,바뀜,2
11456,64조,2
11457,박빙,2
11458,810,2
11459,74조,2
11460,1438,2
11461,807,2
11462,돌풍,2
11463,7745억,2
11464,3408억,2
11465,세부,2
11466,소매업,2
11467,라곤,2
11468,행정절차,2
11469,7482억,2
11470,1956억,2
11471,총동원,2
11472,팸,2
11473,컨티넨탈,2
11474,인증서,2
11475,헷지,2
11476,자청,2
11477,세계관,2
11478,외국어,2
11479,부식,2
11480,배기,2
11481,치사,2
11482,메이커,2
11483,1212억,2
11484,804,2
11485,1224억,2
11486,1227억,2
11487,2440,2
11488,1440억,2
11489,IoT,2
11490,화소,2
11491,1043,2
11492,84394,2
11493,1499,2
11494,243474,2
11495,2430,2
11496,243585,2
11497,397127,2
11498,5276,2
11499,243875,2
11500,058,2
11501,83409,2
11502,8339,2
11503,830,2
11504,683억,2
11505,536억,2
11506,39425,2
11507,1129,1
11508,257547,1
11509,3743억,1
11510,3018억,1
11511,6609억,1
11512,176,1
11513,86878,1
11514,257218,1
11515,275,1
11516,86972,1
11517,709,1
11518,257128,1
11519,86996,1
11520,798,1
11521,257217,1
11522,256402,1
11523,274,1
11524,86971,1
11525,7408,1
11526,437686,1
11527,3608,1
11528,나프타,1
11529,분해,1
11530,70원,1
11531,털썩,1
11532,폐장,1
11533,386,1
11534,산다,1
11535,과점,1
11536,휴킨드,1
11537,코헤,1
11538,오콘,1
11539,주님,1
11540,오해,1
11541,리무,1
11542,1546,1
11543,남해안,1
11544,반년,1
11545,포리,1
11546,벽체,1
11547,하부,1
11548,부울,1
11549,지반,1
11550,균등,1
11551,하중,1
11552,설계도,1
11553,설계서,1
11554,사토,1
11555,선회,1
11556,집중호우,1
11557,호우,1
11558,농경지,1
11559,양태석,1
11560,물난리,1
11561,뒤통수,1
11562,원상,1
11563,설계사,1
11564,소방본부,1
11565,가로수,1
11566,남해,1
11567,상동면,1
11568,경로당,1
11569,친척,1
11570,대피,1
11571,김시민,1
11572,광도면,1
11573,3시간,1
11574,정첵,1
11575,257897,1
11576,1084억,1
11577,142,1
11578,258282,1
11579,8764,1
11580,57897,1
11581,59052,1
11582,산재,1
11583,턴식,1
11584,258924,1
11585,21203,1
11586,4959,1
11587,437841,1
11588,21989,1
11589,으,1
11590,501,1
11591,87910,1
11592,257855,1
11593,87625,1
11594,세훈,1
11595,258502,1
11596,87932,1
11597,Medical,1
11598,Part,1
11599,city,1
11600,정본부장,1
11601,상전,1
11602,벽해,1
11603,,1
11604,고층,1
11605,이랜드,1
11606,행안부,1
11607,난관,1
11608,슬기,1
11609,이강,1
11610,박창호,1
11611,당위,1
11612,,1
11613,박경희,1
11614,웨비,1
11615,Plan,1
11616,Check,1
11617,Act,1
11618,식별,1
11619,보안정책,1
11620,팔로알토,1
11621,1081억,1
11622,2223억,1
11623,WHO,1
11624,587억,1
11625,252억,1
11626,1644억,1
11627,517억,1
11628,스크립츠,1
11629,915,1
11630,862,1
11631,2581396,1
11632,SMP,1
11633,전기요금,1
11634,2887억,1
11635,1388,1
11636,TIMEFOLIO,1
11637,월배,1
11638,KIS,1
11639,450,1
11640,257770,1
11641,788억,1
11642,768,1
11643,87182,1
11644,3210억,1
11645,833,1
11646,형사고소,1
11647,경전,1
11648,반박,1
11649,상도,1
11650,서약,1
11651,무효,1
11652,채무자,1
11653,2019,1
11654,가합,1
11655,폐기,1
11656,257489,1
11657,1951,1
11658,432882,1
11659,618,1
11660,87335,1
11661,1407억,1
11662,593,1
11663,257627,1
11664,422,1
11665,87128,1
11666,257581,1
11667,87664,1
11668,6500원,1
11669,1307원,1
11670,성질,1
11671,Analysis,1
11672,신조어,1
11673,관성,1
11674,257096,1
11675,422억,1
11676,321,1
11677,87629,1
11678,909억,1
11679,송도현,1
11680,특집,1
11681,돌변,1
11682,BTS,1
11683,뉴진스,1
11684,벨벳,1
11685,아이돌,1
11686,현란,1
11687,퇴근,1
11688,민호,1
11689,가은,1
11690,누나,1
11691,팬심,1
11692,신곡,1
11693,일기,1
11694,위로,1
11695,숨고,1
11696,2244억,1
11697,7895억,1
11698,800원,1
11699,1072억,1
11700,바그너,1
11701,플로우,1
11702,core,1
11703,중론,1
11704,내전,1
11705,훼손,1
11706,2236억,1
11707,7553억,1
11708,3427억,1
11709,3137억,1
11710,사우디아라비아,1
11711,206,1
11712,256804,1
11713,143,1
11714,87341,1
11715,동진,1
11716,쎄미켐,1
11717,1308원,1
11718,대별,1
11719,혜림,1
11720,1236,1
11721,258246,1
11722,87709,1
11723,1303원,1
11724,청소년기,1
11725,156,1
11726,256854,1
11727,293,1
11728,87191,1
11729,701,1
11730,256309,1
11731,929억,1
11732,552,1
11733,86932,1
11734,454억,1
11735,태쁘,1
11736,임쁘,1
11737,투샷,1
11738,스탠포드,1
11739,마포구,1
11740,제작발표회,1
11741,시기상조,1
11742,포디움,1
11743,전경련회관,1
11744,철휘,1
11745,이지원,1
11746,정환,1
11747,양금,1
11748,장덕진,1
11749,소비자원,1
11750,성배,1
11751,이윤호,1
11752,코리아세븐,1
11753,BEV,1
11754,타카,1
11755,콘야,1
11756,마나,1
11757,와타나베,1
11758,이치로,1
11759,수스,1
11760,열애설,1
11761,석상,1
11762,광진구,1
11763,건대,1
11764,유토피아,1
11765,이태훈,1
11766,정희수,1
11767,정완규,1
11768,김용재,1
11769,황정욱,1
11770,중앙회,1
11771,포시즌스,1
11772,켄싱턴,1
11773,앞줄,1
11774,한문,1
11775,석준,1
11776,병탁,1
11777,신한은행,1
11778,패밀,1
11779,윤지,1
11780,례,1
11781,명지대,1
11782,임상준,1
11783,김준환,1
11784,이주현,1
11785,옥션,1
11786,20230,1
11787,622,1
11788,유병호,1
11789,김영신,1
11790,485억,1
11791,풍산,1
11792,1858억,1
11793,5144억,1
11794,1513억,1
11795,779억,1
11796,732억,1
11797,Janssen,1
11798,루킨,1
11799,IL,1
11800,궤양,1
11801,대장염,1
11802,에스토니아,1
11803,605,1
11804,라니,1
11805,인부,1
11806,담금,1
11807,연희,1
11808,구상권,1
11809,논쟁,1
11810,뇌물수수,1
11811,캐스팅,1
11812,보트,1
11813,항변,1
11814,손해배상,1
11815,165,1
11816,성립,1
11817,개개,1
11818,행위자,1
11819,홍완,1
11820,심플,1
11821,임의,1
11822,쉰,1
11823,들러,1
11824,이란,1
11825,원용,1
11826,뒷돈,1
11827,화천,1
11828,멸,1
11829,일당,1
11830,소명,1
11831,무산,1
11832,대여,1
11833,기수,1
11834,곽상도,1
11835,대법관,1
11836,예고편,1
11837,왕년,1
11838,133조,1
11839,346달러,1
11840,호시탐탐,1
11841,바드,1
11842,JEPA,1
11843,재민,1
11844,트래픽,1
11845,광고주,1
11846,횟수,1
11847,집단,1
11848,김소혜,1
11849,미완,1
11850,편도,1
11851,외한,1
11852,영사,1
11853,이민자,1
11854,디아스포라,1
11855,이민,1
11856,하와이,1
11857,지방행정,1
11858,이상민,1
11859,박진,1
11860,독대,1
11861,미래세,1
11862,단구,1
11863,내륙,1
11864,이질,1
11865,208,1
11866,한준,1
11867,답보,1
11868,38만,1
11869,420,1
11870,집객,1
11871,프로야구,1
11872,신도심,1
11873,김원규,1
11874,줏대,1
11875,아라,1
11876,뱃길,1
11877,계양,1
11878,정보산업,1
11879,를,1
11880,2031년,1
11881,타이완,1
11882,올버니,1
11883,폐기물,1
11884,발등,1
11885,남지,1
11886,녀년,1
11887,IPA,1
11888,3119억,1
11889,4084억,1
11890,84,1
11891,7056억,1
11892,이면,1
11893,격언,1
11894,전자상거래,1
11895,46월,1
11896,52,1
11897,CPU,1
11898,기하,1
11899,급수,1
11900,660,1
11901,580,1
11902,546,1
11903,보전,1
11904,꼼수,1
11905,82,1
11906,260081,1
11907,1132억,1
11908,3150억,1
11909,8610억,1
11910,2917억,1
11911,5129억,1
11912,13005원,1
11913,236,1
11914,25701,1
11915,BOE,1
11916,793억,1
11917,세인,1
11918,2103,1
11919,257267,1
11920,1164억,1
11921,4046억,1
11922,5016억,1
11923,199,1
11924,87439,1
11925,259230,1
11926,2503억,1
11927,6727억,1
11928,2736억,1
11929,6837억,1
11930,12841,1
11931,63061,1
11932,162,1
11933,38189,1
11934,481,1
11935,94671,1
11936,180,1
11937,259190,1
11938,1229억,1
11939,카포,1
11940,국제사회,1
11941,김포,1
11942,202212,1
11943,롯,1
11944,1천만,1
11945,8074억,1
11946,265,1
11947,5966억,1
11948,2903억,1
11949,9174억,1
11950,187,1
11951,779,1
11952,232,1
11953,133,1
11954,2028억,1
11955,287,1
11956,513,1
11957,28조,1
11958,445,1
11959,43,1
11960,38,1
11961,803,1
11962,1109,1
11963,알루코,1
11964,의료관광,1
11965,25937,1
11966,1102억,1
11967,940원,1
11968,822,1
11969,7470만,1
11970,4772만,1
11971,3500원,1
11972,1017,1
11973,금지,1
11974,임해,1
11975,파워포인트,1
11976,PPT,1
11977,압수수색,1
11978,SOP,1
11979,4171억,1
11980,1737억,1
11981,1236,1
11982,1310억,1
11983,이현욱,1
11984,5694억,1
11985,김동우,1
11986,채팅,1
11987,팬덤,1
11988,2590,1
11989,259776,1
11990,2368억,1
11991,치인,1
11992,도표,1
11993,88012,1
11994,030,1
11995,스탠스,1
11996,2373억,1
11997,특위,1
11998,야구,1
11999,돔구장,1
12000,나열,1
12001,응급의료,1
12002,박세,1
12003,후송,1
12004,응급실,1
12005,응급환자,1
12006,이송,1
12007,무선,1
12008,258227,1
12009,471,1
12010,8728,1
12011,평년,1
12012,기온,1
12013,뙤약볕,1
12014,맞이,1
12015,겨울스포츠,1
12016,전통문화,1
12017,시공간,1
12018,물신,1
12019,댄스파티,1
12020,학창,1
12021,핫,1
12022,레이스,1
12023,Z,1
12024,심신,1
12025,젤라토,1
12026,스케이트장,1
12027,한여름,1
12028,왕국,1
12029,초등학생,1
12030,고등학생,1
12031,피겨,1
12032,은반,1
12033,선사시대,1
12034,삼국시대,1
12035,유물,1
12036,고려시대,1
12037,조선시대,1
12038,역사교육,1
12039,공예,1
12040,혼돈,1
12041,매니,1
12042,소품,1
12043,백령도,1
12044,Y,1
12045,257820,1
12046,429,1
12047,87151,1
12048,402,1
12049,257861,1
12050,251,1
12051,87312,1
12052,10235,1
12053,2302,1
12054,436569,1
12055,16509,1
12056,6077억,1
12057,3086억,1
12058,4138,1
12059,마네,1
12060,장골,1
12061,멀티골,1
12062,크리스티아누,1
12063,레이캬비크,1
12064,UEFA,1
12065,2024,1
12066,123,1
12067,196,1
12068,바데,1
12069,알무,1
12070,쿠웨이트,1
12071,리오넬,1
12072,괴물,1
12073,엘링,1
12074,맨체스터,1
12075,페널티,1
12076,어시스트,1
12077,본선,1
12078,리스본,1
12079,크로아티아,1
12080,승부차기,1
12081,야유,1
12082,황남,1
12083,송도로,1
12084,내줬다,1
12085,2080억,1
12086,6100원,1
12087,전동,1
12088,CID,1
12089,복재,1
12090,56917,1
12091,2238,1
12092,1333억,1
12093,881억,1
12094,팩터,1
12095,통운,1
12096,에스에프,1
12097,분쟁해결,1
12098,위법행위,1
12099,4100만,1
12100,기각,1
12101,직권,1
12102,인과관계,1
12103,역차별,1
12104,노주희,1
12105,국내법,1
12106,심판,1
12107,87526,1
12108,State,1
12109,Dispute,1
12110,Settlement,1
12111,모직,1
12112,거짓,1
12113,유포,1
12114,은폐,1
12115,숙고,1
12116,4032억,1
12117,11원,1
12118,12920원,1
12119,577,1
12120,6244억,1
12121,2819억,1
12122,6248억,1
12123,8757,1
12124,2817억,1
12125,YTNSK,1
12126,259586,1
12127,1054억,1
12128,72원,1
12129,12875원,1
12130,259455,1
12131,2121억,1
12132,2545억,1
12133,비차,1
12134,7857억,1
12135,6224억,1
12136,070,1
12137,아래,1
12138,1121,1
12139,1998억,1
12140,2122일,1
12141,158,1
12142,88799,1
12143,259951,1
12144,89056,1
12145,MO,1
12146,주로,1
12147,퇴색,1
12148,426조,1
12149,131조,1
12150,41조,1
12151,4779,1
12152,2562,1
12153,매혹,1
12154,허리춤,1
12155,색감,1
12156,펜데믹,1
12157,크리스마스,1
12158,음바페,1
12159,축구단,1
12160,지명도,1
12161,영원,1
12162,뒤편,1
12163,혜성,1
12164,미원,1
12165,동아일보,1
12166,생전,1
12167,대쪽,1
12168,만일,1
12169,피안,1
12170,조우,1
12171,도민,1
12172,동지,1
12173,허탈,1
12174,의전,1
12175,낙찰,1
12176,곡물,1
12177,전북도,1
12178,민회,1
12179,김철호,1
12180,합판,1
12181,잠사,1
12182,고판남,1
12183,구설수,1
12184,대도,1
12185,무문,1
12186,George,1
12187,Mason,1
12188,메츠,1
12189,도덕,1
12190,김용준,1
12191,교직원,1
12192,AACSB,1
12193,딜로이트,1
12194,도이체방크,1
12195,여기,1
12196,해초,1
12197,2106억,1
12198,1358억,1
12199,4103억,1
12200,인트,1
12201,708억,1
12202,2960억,1
12203,880,1
12204,1134억,1
12205,우대금리,1
12206,선생님,1
12207,400500,1
12208,윤승미,1
12209,2312억,1
12210,토니,1
12211,707억,1
12212,SAT,1
12213,입시,1
12214,차이점,1
12215,입학처,1
12216,커트라인,1
12217,입학사정관,1
12218,습득,1
12219,수능,1
12220,토플,1
12221,토익,1
12222,튜터링,1
12223,지필,1
12224,고사,1
12225,커리큘럼,1
12226,소양,1
12227,수식,1
12228,2974억,1
12229,1210억,1
12230,1367억,1
12231,료주,1
12232,1133억,1
12233,기념일,1
12234,Independence,1
12235,맞은편,1
12236,남쪽,1
12237,98만,1
12238,3844억,1
12239,93,1
12240,26002,1
12241,88504,1
12242,511,1
12243,260439,1
12244,2591억,1
12245,3322억,1
12246,133,1
12247,88732,1
12248,12837원,1
12249,742,1
12250,260208,1
12251,3603억,1
12252,1738억,1
12253,88933,1
12254,인민,1
12255,실권,1
12256,무상증자,1
12257,129만,1
12258,52만,1
12259,식수,1
12260,998,1
12261,2030,1
12262,VRN,1
12263,260607,1
12264,88478,1
12265,362,1
12266,김승철,1
12267,등부,1
12268,중등,1
12269,장년,1
12270,그랜드,1
12271,자이브,1
12272,소도,1
12273,블레,1
12274,볼룸,1
12275,슬로,1
12276,폭스,1
12277,퀵,1
12278,비엔나,1
12279,육체,1
12280,예의범절,1
12281,현대인,1
12282,저변,1
12283,선수단,1
12284,컨디션,1
12285,소망,1
12286,이솔,1
12287,4290억,1
12288,삼양식품,1
12289,2291억,1
12290,나정환,1
12291,101원,1
12292,1282원,1
12293,분배,1
12294,735,1
12295,최규옥,1
12296,961,1
12297,69,1
12298,영업일,1
12299,맘스,1
12300,그해,1
12301,260049,1
12302,4294억,1
12303,2293억,1
