,keyword,sum
7908,5358억,1
7909,7016억,1
7910,커졌고,1
7911,557억,1
7912,2928억,1
7913,3460억,1
7914,사세를,1
7915,키운다는,1
7916,137310,1
7917,5419억원,1
7918,1667억원,1
7919,5701억원,1
7920,7165억원,1
7921,147,1
7922,146,1
7923,01,1
7924,1267억원,1
7925,1132,1
7926,9677억원,1
7927,저력,1
7928,365억원,1
7929,7308억원,1
7930,418,1
7931,3383억원,1
7932,3400억원,1
7933,6729억원,1
7934,149억원,1
7935,2407억원,1
7936,3481억원,1
7937,446,1
7938,45547,1
7939,465,1
7940,326139,1
7941,34315,1
7942,7780억원,1
7943,8657억원,1
7944,408억원,1
7945,158억원,1
7946,8571억원,1
7947,2198억원,1
7948,1341,1
7949,7027억원,1
7950,524억원,1
7951,활약,1
7952,5659억원,1
7953,603억원,1
7954,4645억원,1
7955,305억원,1
7956,424,1
7957,5868억원,1
7958,올랐지만,1
7959,63억원,1
7960,2788241억원,1
7961,들지,1
7962,4426억원,1
7963,8516,1
7964,2739억원,1
7965,5191억원,1
7966,4972억원,1
7967,주저앉았고,1
7968,1972억원,1
7969,머물렀다주가,1
7970,낮아,1
7971,11012,1
7972,8160,1
7973,5493,1
7974,4841,1
7975,4243,1
7976,3331,1
7977,2281,1
7978,10379,1
7979,디바,1
7980,이오,1
7981,308,1
7982,304,1
7983,1331,1
7984,697,1
7985,보였다며,1
7986,화해야,1
7987,밝혔지만,1
7988,357,1
7989,이산화탄소,1
7990,톤로,1
7991,527,1
7992,688,1
7993,세이,1
7994,사고파는,1
7995,탄소배출권,1
7996,걱정,1
7997,환경부,1
7998,생산품,1
7999,인자,1
8000,하는지에,1
8001,맞고,1
8002,인위,1
8003,본다는,1
8004,해마다,1
8005,867,1
8006,4807,1
8007,485,1
8008,신고,1
8009,외적,1
8010,방출,1
8011,쓰는,1
8012,스팀,1
8013,소모,1
8014,상쇄한다,1
8015,8245,1
8016,8548,1
8017,그리며,1
8018,첨,1
8019,홍릉,1
8020,판교,1
8021,광교,1
8022,실험동물,1
8023,플러그,1
8024,파워,1
8025,아마존닷컴,1
8026,수소,1
8027,ES,1
8028,Pro,1
8029,스펙,1
8030,Blended,1
8031,지나면서,1
8032,Folded,1
8033,ZoomXR,1
8034,뚜렷하다는,1
8035,가공,1
8036,백화점,1
8037,부의,1
8038,휴업,1
8039,폐지,1
8040,브래들리,1
8041,체임,1
8042,상무부,1
8043,장관,1
8044,만났다,1
8045,파이낸셜타임즈,1
8046,FT,1
8047,세우려,1
8048,면담,1
8049,된단,1
8050,유구,1
8051,조준,1
8052,지방자치단체,1
8053,맞다며,1
8054,외국인투자,1
8055,촉진법,1
8056,격화될,1
8057,인적,1
8058,아무래도,1
8059,심해지고,1
8060,심해질,1
8061,펼친,1
8062,55억원,1
8063,338억원,1
8064,짙게,1
8065,나타나고,1
8066,153,1
8067,082,1
8068,095,1
8069,금호,1
8070,타이어,1
8071,522,1
8072,471,1
8073,쌍방울,1
8074,그리는,1
8075,다이나믹,1
8076,805,1
8077,STX,1
8078,엔진,1
8079,727,1
8080,78483,1
8081,50억원,1
8082,치우며,1
8083,상장폐지,1
8084,밟고,1
8085,소리바다,1
8086,2714,1
8087,와이,1
8088,엠씨,1
8089,964,1
8090,942,1
8091,635,1
8092,엇갈리고,1
8093,켰지만,1
8094,이경민,1
8095,불안정한,1
8096,자극,1
8097,가져가야,1
8098,대웅,1
8099,낮아야,1
8100,이뤄지지만,1
8101,2875억원,1
8102,1187억원,1
8103,펙,1
8104,클린,1
8105,알비스,1
8106,넥시움,1
8107,위장,1
8108,순조,1
8109,56분,1
8110,3102만,1
8111,자약,1
8112,353억원,1
8113,136억원,1
8114,오름,1
8115,밀어,1
8116,138억원,1
8117,33억원,1
8118,44억원,1
8119,723억원,1
8120,168억원,1
8121,87억원,1
8122,0151억원,1
8123,873억원,1
8124,24억원,1
8125,3억원,1
8126,조세일보,1
8127,합계,1
8128,2799억원,1
8129,308억원,1
8130,276,1
8131,7255억원,1
8132,327억원,1
8133,9937억원,1
8134,5800억원,1
8135,4621억원,1
8136,랭크된,1
8137,14667억원,1
8138,4169억원,1
8139,3675억원,1
8140,3053억원,1
8141,8124억원,1
8142,8938억원,1
8143,533억원,1
8144,43억원,1
8145,8402억원,1
8146,40억원,1
8147,7074억원,1
8148,6394억원,1
8149,공제,1
8150,380억원,1
8151,755억원,1
8152,5799억원,1
8153,536억원,1
8154,2809억원,1
8155,1908억원,1
8156,4515억원,1
8157,1284억원,1
8158,줄어들었다,1
8159,PCR,1
8160,유명한,1
8161,음료,1
8162,6741억원,1
8163,471억원,1
8164,166억원,1
8165,39억원,1
8166,94억원,1
8167,5593억원,1
8168,611억원,1
8169,6204억원,1
8170,마이너스,1
8171,132억원,1
8172,납부,1
8173,129원,1
8174,치솟으면서,1
8175,치솟았으며,1
8176,뚫을,1
8177,진하면,1
8178,높으면서도,1
8179,이루어지므로,1
8180,보툴리눈톡신,1
8181,125원,1
8182,13842원,1
8183,向,1
8184,1380원,1
8185,치솟았다,1
8186,임상시험수탁기관,1
8187,이뤄진다는,1
8188,열려,1
8189,28만,1
8190,다오,1
8191,283만,1
8192,상담,1
8193,면접,1
8194,52분,1
8195,4050원,1
8196,발명,1
8197,광범위한,1
8198,경계,1
8199,잰,1
8200,걸음,1
8201,도조,1
8202,불가피해졌다,1
8203,담길,1
8204,놓일,1
8205,481,1
8206,624억원,1
8207,불과하던,1
8208,장했다,1
8209,州,1
8210,아끼기,1
8211,맡기,1
8212,많진,1
8213,한숨,1
8214,돌렸다,1
8215,부심,1
8216,상국,1
8217,역차별,1
8218,펼,1
8219,딜레마,1
8220,했는지,1
8221,무서운,1
8222,맡기기,1
8223,부담스러울,1
8224,지체,1
8225,잔뜩,1
8226,맞을,1
8227,대략,1
8228,217조원,1
8229,1727억달러,1
8230,두지,1
8231,꺼린,1
8232,줄어든다,1
8233,복잡해진,1
8234,복잡해졌다,1
8235,9130,1
8236,예의,1
8237,주시,1
8238,꺾게,1
8239,최윤희,1
8240,KIET,1
8241,가졌던,1
8242,조율,1
8243,나가야,1
8244,오기환,1
8245,주겠다는,1
8246,듯이,1
8247,36분,1
8248,도록,1
8249,다크호스,1
8250,떠올랐다,1
8251,신중한,1
8252,나와야,1
8253,조심스러운,1
8254,초안,1
8255,드러났다는,1
8256,국한,1
8257,탈란트,1
8258,벨기에,1
8259,085660,1
8260,마티카,1
8261,나섰던,1
8262,JFK,1
8263,도서관,1
8264,박물관,1
8265,문샷,1
8266,cancer,1
8267,moonshot,1
8268,연설,1
8269,주권,1
8270,안보,1
8271,3900억원,1
8272,7000만달러,1
8273,3755억원,1
8274,사이버,1
8275,2780억원,1
8276,예산,1
8277,왔다이,1
8278,막고,1
8279,바이오연료,1
8280,7655억원,1
8281,종속,1
8282,렌플,1
8283,렉시스,1
8284,트루,1
8285,잔트,1
8286,작다며,1
8287,미국법,1
8288,나온다다만,1
8289,적다며,1
8290,플,1
8291,업게가,1
8292,조용히,1
8293,표정,1
8294,들여오는,1
8295,받는다는,1
8296,시키면서,1
8297,잡혀,1
8298,올라가면,1
8299,헤징,1
8300,받아이,1
8301,Alvotech,1
8302,거절,1
8303,AbbVie,1
8304,레이캬비크,1
8305,Reykjavik,1
8306,부족하다는,1
8307,성명,1
8308,셀트,1
8309,상중,1
8310,드러내기도,1
8311,인정받으면,1
8312,도중,1
8313,바꿀,1
8314,엄지,1
8315,갖추려면,1
8316,필요하고,1
8317,가능해,1
8318,JSK,1
8319,있었다는게,1
8320,받으라고,1
8321,에스케이,1
8322,높아졌다보다,1
8323,불카겜,1
8324,3336,1
8325,220265,1
8326,265억원,1
8327,5224만원,1
8328,319,1
8329,240,1
8330,281,1
8331,1102500원,1
8332,22만,1
8333,KTG,1
8334,023,1
8335,019,1
8336,빠지고,1
8337,1621,1
8338,69008,1
8339,108억원,1
8340,19억원,1
8341,3122000원,1
8342,6100원,1
8343,413,1
8344,주전자,1
8345,들썩이고,1
8346,482,1
8347,39857882달러,1
8348,27661달러,1
8349,이상은,1
8350,5481700원,1
8351,알렉터,1
8352,1178,1
8353,어큐멘,1
8354,10383,1
8355,359,1
8356,나타내며,1
8357,21분,1
8358,오른데,1
8359,나왔다고,1
8360,부여전,1
8361,벌리면서,1
8362,보여줄,1
8363,휘했다는,1
8364,펴냈다,1
8365,다양하게,1
8366,꾸준하게,1
8367,얻기도,1
8368,받았는데,1
8369,154원,1
8370,14245원,1
8371,2022929,1
8372,이동해,1
8373,오르내리고,1
8374,1436원,1
8375,사들이며,1
8376,3191,1
8377,220042,1
8378,500197,1
8379,374억원,1
8380,750억원,1
8381,1145억원,1
8382,691,1
8383,냈다는,1
8384,오름세다,1
8385,증산,1
8386,537,1
8387,314,1
8388,목재,1
8389,창고,1
8390,통신업,1
8391,032,1
8392,010,1
8393,1784,1
8394,69171,1
8395,1025억원,1
8396,1768억원,1
8397,Ent,1
8398,713,1
8399,624,1
8400,575,1
8401,289,1
8402,오락,1
8403,360,1
8404,전무했다,1
8405,회복하기도,1
8406,2100,1
8407,008,1
8408,2195억원,1
8409,김석환,1
8410,했다시,1
8411,1368억원,1
8412,였다시,1
8413,빠졌고,1
8414,10원,1
8415,14389원,1
8416,중앙은행,1
8417,NYSE,1
8418,197,1
8419,엔솔,1
8420,차전지주,1
8421,비엠,1
8422,2183억원,1
8423,035,1
8424,081,1
8425,6004만,1
8426,270,1
8427,한국전력,1
8428,245,1
8429,211,1
8430,1378억원,1
8431,사들였지만,1
8432,390,1
8433,210,1
8434,차전지주는,1
8435,4014800원,1
8436,4800원,1
8437,141,1
8438,016,1
8439,날아든,1
8440,756,1
8441,오르,1
8442,되찾았다,1
8443,전해지자,1
8444,맡는다는,1
8445,616,1
8446,탔다,1
8447,토크쇼,1
8448,보너스,1
8449,쏟아냈다,1
8450,수평,1
8451,MMO,1
8452,용강,1
8453,H,1
8454,터미널,1
8455,테드,1
8456,하부구조,1
8457,AP,1
8458,띈,1
8459,성공했다는,1
8460,191,1
8461,053,1
8462,퍼졌기,1
8463,올랐다가,1
8464,돌파구,1
8465,찾았다는,1
8466,유럽일,1
8467,1800,1
8468,늦춰,1
8469,뚜렷한,1
8470,없었다,1
8471,앓고,1
8472,3900만,1
8473,헬름,1
8474,낮다,1
8475,플라크,1
8476,맞느냐,1
8477,치열하게,1
8478,뭉치는,1
8479,밝혔다두,1
8480,들의,1
8481,갸,1
8482,끈끈,1
8483,난공불락,1
8484,여겨졌던,1
8485,다시금,1
8486,다뤄질,1
8487,넘,1
8488,러브콜,1
8489,주였다,1
8490,강관,1
8491,006260,1
8492,방산,1
8493,047810,1
8494,공격기,1
8495,콜롬비아,1
8496,이집트,1
8497,고조,1
8498,DGB,1
8499,139130,1
8500,부족해,1
8501,줄이어,1
8502,꾸준하다,1
8503,성장하며,1
8504,자율성,1
8505,민첩성,1
8506,필요한데다,1
8507,더해졌다,1
8508,3460억원,1
8509,1494억원,1
8510,빠짐,1
8511,9766억원,1
8512,9124억원,1
8513,2791억원,1
8514,9517억원,1
8515,760억원,1
8516,7940억원,1
8517,더해지며,1
8518,track,1
8519,record,1
8520,기대한다라며,1
8521,나가겠다라고,1
8522,세우며,1
8523,착했다,1
8524,받았다면서,1
8525,클라이언트,1
8526,밀접하고,1
8527,치열해진,1
8528,성장한다며,1
8529,많다는,1
8530,물체,1
8531,항제,1
8532,스마트,1
8533,도출,1
8534,가능해진다고,1
8535,선보였다,1
8536,190억,1
8537,연결고리,1
8538,약하고,1
8539,잘못,1
8540,골라내기,1
8541,한계였다,1
8542,놉,1
8543,KnobinHole,1
8544,높였을,1
8545,걸러,1
8546,단순한,1
8547,9599,1
8548,충분해,1
8549,재산권,1
8550,174,1
8551,원만하게,1
8552,송은경,1
8553,906억원,1
8554,376억원,1
8555,457억원,1
8556,28억원,1
8557,noraeynacokr,1
8558,7906억원,1
8559,2376억원,1
8560,133798원,1
8561,주성분,1
8562,채움,1
8563,이주,1
8564,용법,1
8565,mL,1
8566,지방검찰청,1
8567,빚었다,1
8568,내렸다,1
8569,뽑았다,1
8570,노린,1
8571,Fierce,1
8572,지적도,1
8573,깨기,1
8574,봤기,1
8575,루츠,1
8576,널리,1
8577,시스,1
8578,93억달러,1
8579,56년,1
8580,떨어진다는,1
8581,섞이면서,1
8582,독성,1
8583,꼽혀,1
8584,지적재산,1
8585,밝혔다다만,1
8586,바꾸기,1
8587,시키려면,1
8588,벌기,1
8589,될텐데,1
8590,뭔,1
8591,자신있게,1
8592,해있다는,1
8593,들며,1
8594,내놓자,1
8595,timind,1
8596,speed,1
8597,있었다라고도,1
8598,없다라고,1
8599,갖추는데,1
8600,조처,1
8601,밝혔고,1
8602,보건부,1
8603,날짜,1
8604,밝힐,1
8605,없으며,1
8606,기흥,1
8607,SDS,1
8608,두루,1
8609,언성,1
8610,짓거나,1
8611,그런데도,1
8612,함구,1
8613,클수록,1
8614,높아지기,1
8615,손꼽히는,1
8616,²,1
8617,꾸려진다,1
8618,갖췄다면서,1
8619,43일,1
8620,효정,1
8621,불린다,1
8622,탄생,1
8623,넘어섰으며,1
8624,출에,1
8625,힘썼다는,1
8626,직점,1
8627,쓴다는,1
8628,JY,1
8629,쓴다,1
8630,고도,1
8631,박지현,1
8632,인턴,1
8633,받고있다,1
8634,올라서게,1
8635,완전하게,1
8636,명대,1
8637,다가서게,1
8638,배다,1
8639,불과하다며,1
8640,Copyright,1
8641,All,1
8642,rights,1
8643,reserved,1
8644,쓰겠단,1
8645,벌리는,1
8646,medicine,1
8647,biologics,1
8648,있다세계,1
8649,우뚝,1
8650,놀라게,1
8651,청를,1
8652,나온다세계,1
8653,노린다,1
8654,2654억달러,1
8655,380조,1
8656,7163억원,1
8657,8561억달러,1
8658,과학기술,1
8659,오유경,1
8660,157만,1
8661,회분,1
8662,로트,1
8663,기대하며,1
8664,철저하게,1
8665,83926만,1
8666,평의,1
8667,들였다,1
8668,있어이와,1
8669,찾아보지,1
8670,타이밍,1
8671,짓겠다고,1
8672,157만회,1
8673,gif,1
8674,들어온,1
8675,우한,1
8676,계통,1
8677,종인,1
8678,강남구,1
8679,개포동,1
8680,시민,1
8681,함유,1
8682,감역,1
8683,입소,1
8684,달말,1
8685,직고,1
8686,용하기로,1
8687,450조,1
8688,360조,1
8689,밝히면서,1
8690,장담,1
8691,李,1
8692,전격,1
8693,주축,1
8694,강타,1
8695,내리면서,1
8696,거꾸로,1
8697,비춰,1
8698,단언,1
8699,뛰어오른,1
8700,허허벌판,1
8701,뜨고,1
8702,고작,1
8703,월드컵,1
8704,경기장,1
8705,7000억,1
8706,올리기로,1
8707,잡겠다는,1
8708,항염,1
8709,돌아온,1
8710,동원,1
8711,누,1
8712,바르,1
8713,아페얀,1
8714,공조,1
8715,평판,1
8716,높인다고,1
8717,쾌속,1
8718,앙상하게,1
8719,들어갔다지난,1
8720,돼서,1
8721,초월,1
8722,김명,1
8723,케미컬,1
8724,까다롭고,1
8725,복잡해서,1
8726,살아있는,1
8727,다루기,1
8728,mock,1
8729,시뮬레이션,1
8730,입체,1
8731,인치,1
8732,도면,1
8733,시키게,1
8734,틀어져서,1
8735,고이,1
8736,생긴다,1
8737,퀸,1
8738,전무했던,1
8739,가까웠지만,1
8740,특유,1
8741,cGMPFDA,1
8742,아무리,1
8743,동일성,1
8744,115138,1
8745,저작권,1
8746,19802021,1
8747,PDMA,1
8748,HC,1
8749,하늘,1
8750,막힌,1
8751,관할,1
8752,새로이,1
8753,세우면서,1
8754,뾰족,1
8755,넘었지만,1
8756,희박한,1
8757,어쨌든,1
8758,뛰어들었고,1
8759,지났다,1
8760,해낼,1
8761,주인공,1
8762,와있는,1
8763,이건희,1
8764,용산구,1
8765,이태원동,1
8766,승지,1
8767,LCD,1
8768,따라잡,1
8769,연혁,1
8770,따돌려,1
8771,Contract,1
8772,development,1
8773,manufacturing,1
8774,organizationCDMO,1
8775,이라,1
8776,만들어주는,1
8777,출사표,1
8778,블루,1
8779,오션,1
8780,점지,1
8781,까다로워졌다,1
8782,줄었고,1
8783,채운,1
8784,들이었다,1
8785,101억,1
8786,1350만달러,1
8787,알아본,1
8788,일찍이,1
8789,했으므로,1
8790,제작사,1
8791,불리할,1
8792,취약점,1
8793,역사상,1
8794,KAHR,1
8795,칼,1
8796,4646억원,1
8797,660억원,1
8798,불과했으나,1
8799,달려있다,1
8800,슈아스트,1
8801,구비,1
8802,연구실,1
8803,개설,1
8804,97억달러,1
8805,592021년,1
8806,불과하고,1
8807,미미해,1
8808,이른바,1
8809,Big,1
8810,들과,1
8811,최우,1
8812,항일,1
8813,것이므,1
8814,성급한,1
8815,구사,1
8816,life,1
8817,science,1
8818,fundSVIC,1
8819,샌다에,1
8820,215억원,1
8821,66조,1
8822,5951억원,1
8823,2221억원,1
8824,5503억원,1
8825,2264억원,1
8826,373,1
8827,이루어지고,1
8828,7973억원,1
8829,2541억원,1
8830,769,1
8831,518,1
8832,331억원,1
8833,5644억원,1
8834,노려,1
8835,손뼉,1
8836,정지,1
8837,2241만,1
8838,92만원,1
8839,떨어지,1
8840,나서며,1
8841,있다하나,1
8842,6158억원,1
8843,2429억원,1
8844,366,1
8845,451,1
8846,신한,1
8847,6042억원,1
8848,2447억원,1
8849,5297억원,1
8850,2251억원,1
8851,mix,1
8852,라인업,1
8853,강화했다고,1
8854,대목,1
8855,들어가기에,1
8856,Integrated,1
8857,꼽기,1
8858,로벌,1
8859,김기중,1
8860,람,1
8861,Asia,1
8862,Pacific,1
8863,버티지,1
8864,외교,1
8865,임성환,1
8866,Korea,1
8867,유일하다고,1
8868,2381억원,1
8869,1990억달러,1
8870,3640억달러,1
8871,충분하다며,1
8872,침레,1
8873,94만,1
8874,6788만,1
8875,8072억,1
8876,2381억,1
8877,2026억,1
8878,1990억,1
8879,3640억,1
8880,케함,1
8881,Consolidation,1
8882,780,1
8883,SKLZNYSE,1
8884,96,1
8885,67,1
8886,38억,1
8887,불의,1
8888,Online,1
8889,Gambling,1
8890,허용,1
8891,iGaming,1
8892,했다고도,1
8893,탄탄,1
8894,김혜민,1
8895,Buy,1
8896,됐기에,1
8897,l,1
8898,승전,1
8899,트랜스,1
8900,갖추며,1
8901,밝혔다고,1
8902,불거진,1
8903,합니다서,1
8904,상충,1
8905,미미,1
8906,거대,1
8907,시켜야,1
8908,뉴욕주립대,1
8909,미네소타,1
8910,경영학석사,1
8911,경제학,1
8912,럿거스,1
8913,주립대,1
8914,클린턴,1
8915,선거,1
8916,경제정책,1
8917,지냈고,1
8918,물경,1
8919,학과,1
8920,교직,1
8921,재단법인,1
8922,거치면서,1
8923,동맹국,1
8924,세금,1
8925,에르,1
8926,저렴하기,1
8927,몰려있지만,1
8928,올라가,1
8929,지으면,1
8930,주겠다고,1
8931,가능했지만,1
8932,마커,1
8933,높아졌지만,1
8934,줄어,1
8935,바뀌고,1
8936,보인다는,1
8937,보스톤,1
8938,크다며,1
8939,배우고,1
8940,승산,1
8941,만들지만,1
8942,지나면,1
8943,없어지기,1
8944,일쑤,1
8945,그러다가,1
8946,엄청,1
8947,커져,1
8948,1972년,1
8949,45년,1
8950,흔들리지,1
8951,안목,1
8952,7920억원,1
8953,2310억원,1
8954,덧붙였다지난,1
8955,298,1
8956,블린,1
8957,6760억원,1
8958,3071억원,1
8959,47,1
8960,지렛대,1
8961,늘어나겠지만,1
8962,하나라,1
8963,올렸,1
8964,BUY,1
8965,됐다하,1
8966,하신다면이라는,1
8967,세라,1
8968,자아냈다이어,1
8969,꺼내,1
8970,봉인,1
8971,됐다이어,1
8972,최현우,1
8973,마술사,1
8974,김지윤,1
8975,작가,1
8976,방송인,1
8977,타일러,1
8978,발라드,1
8979,프로도,1
8980,싶다,1
8981,같다라며,1
8982,했다이같이,1
8983,버라어티쇼,1
8984,특별하게,1
8985,꾸민,1
8986,어렵다는,1
8987,8091억,1
8988,7954억,1
8989,제비,1
8990,360011만,1
8991,성함,1
8992,1980년,1
8993,출생,1
8994,뽐냈다,1
8995,5시,1
8996,마주,1
8997,어색한,1
8998,흔들며,1
8999,불렀다,1
9000,초청강연,1
9001,즐겼다,1
9002,그려진,1
9003,후드,1
9004,청바지,1
9005,입고,1
9006,친근한,1
9007,싶다고,1
9008,찾았다며,1
9009,폭소,1
9010,장면,1
9011,고른다면,1
9012,나왔을,1
9013,망설임,1
9014,세인,1
9015,아시,1
9016,합니다라고,1
9017,재치,1
9018,부르고,1
9019,어울리는,1
9020,복도,1
9021,오락실,1
9022,농구,1
9023,양궁,1
9024,골프,1
9025,사진기,1
9026,쉬는,1
9027,찍으며,1
9028,뽑혔다,1
9029,활기찬,1
9030,3회,1
9031,째를,1
9032,나눠주며,1
9033,허심,1
9034,탄회,1
9035,열기,1
9036,자랑거리,1
9037,묻는,1
9038,배운다며,1
9039,안타,1
9040,김현경,1
9041,환호,1
9042,넣고,1
9043,개봉,1
9044,되어줄,1
9045,받,1
9046,겹치,1
9047,6134억원,1
9048,361,1
9049,컸다면서,1
9050,419,1
9051,보자면,1
9052,3853,1
9053,2319억원,1
9054,중도,1
9055,높아지면서,1
9056,달초,1
9057,끼쳤다,1
9058,김정유,1
9059,13억달러,1
9060,165억달러,1
9061,넘어설까,1
9062,8957억원,1
9063,9612만달러,1
9064,2400만달러,1
9065,4679억원,1
9066,3725억원,1
9067,400만달러,1
9068,성공하면서,1
9069,9204만달러,1
9070,2410만달러,1
9071,갔다지난,1
9072,8100만달러,1
9073,7239만달러,1
9074,라그,1
9075,8126만달러,1
9076,2012만달러,1
9077,펼쳐오,1
9078,GSKGlaxoSmithKline,1
9079,6721만원,1
9080,전선,1
9081,Vattenfall,1
9082,2427억,1
9083,5546만원,1
9084,노퍽,1
9085,보레아스,1
9086,발전소,1
9087,주루,1
9088,Sun,1
9089,Metals,1
9090,Corporation,1
9091,3154억,1
9092,8000만원,1
9093,380,1
9094,250억,1
9095,9400만원,1
9096,119억,1
9097,3200만달러,1
9098,주종,1
9099,2405억원,1
9100,6092,1
9101,78억,1
9102,7400만달러,1
9103,대미,1
9104,1452,1
9105,9800만달러,1
9106,국도화학,1
9107,770,1
9108,130억,1
9109,3200만원,1
9110,산시,1
9111,울주군,1
9112,언양읍,1
9113,유니스트,1
9114,본점,1
9115,네이블,1
9116,조회,1
9117,에스에프,1
9118,신탁,1
9119,텍롯데케,1
9120,피탈,1
9121,콕스,1
9122,룡,1
9123,67억원,1
9124,LONG,1
9125,ISLAND,1
9126,UTILITY,1
9127,SERVCO,1
9128,LLC,1
9129,주상,1
9130,변압기,1
9131,덴트,1
9132,18회,1
9133,투텍,1
9134,1758만원,1
9135,12회,1
9136,골든,1
9137,츄리,1
9138,송성일,1
9139,했다인지,1
9140,컨트롤,1
9141,6506억원,1
9142,4200억,1
9143,8년,1
9144,9400,1
9145,14206원,1
9146,6722만,1
9147,7219억,1
9148,9611만달러,1
9149,까지이며,1
9150,1600억원,1
9151,윤호,1
9152,FULL,1
9153,내후년,1
9154,8000억,1
9155,누렸던,1
9156,제동,1
9157,3847,1
9158,9569억원,1
9159,양대,1
9160,산맥,1
9161,5870억원,1
9162,2066억원,1
9163,4638,1
9164,2598,1
9165,160억원,1
9166,앞섰는데,1
9167,넘기며,1
9168,9300억원,1
9169,보탤,1
9170,발목,1
9171,자유롭다,1
9172,먹구름,1
9173,주춤,1
9174,접어,1
9175,들었다는,1
9176,4928억원,1
9177,194억원,1
9178,915,1
9179,19846,1
9180,애드,1
9181,비소,1
9182,목암,1
9183,타운,1
9184,4704억원,1
9185,542억원,1
9186,그치지만,1
9187,2419,1
9188,2327,1
9189,4635억원,1
